swi_issue_id,issue_name,issue_description,Year,Quarter,LDA_frequency
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2020,1,2093
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2020,4,2195
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2021,3,2326
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2022,2,2290
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2023,1,2145
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2023,4,2170
54,Center for Medicare Services (CMS),Center for Medicare Services (CMS) and relevant subtopics,2024,3,2178
55,Biologics,"Biologics, biologics research, and relevant subtopics",2012,4,395
55,Biologics,"Biologics, biologics research, and relevant subtopics",2013,3,413
55,Biologics,"Biologics, biologics research, and relevant subtopics",2014,2,410
55,Biologics,"Biologics, biologics research, and relevant subtopics",2015,1,438
55,Biologics,"Biologics, biologics research, and relevant subtopics",2015,4,422
55,Biologics,"Biologics, biologics research, and relevant subtopics",2016,3,471
55,Biologics,"Biologics, biologics research, and relevant subtopics",2017,2,464
55,Biologics,"Biologics, biologics research, and relevant subtopics",2018,1,494
55,Biologics,"Biologics, biologics research, and relevant subtopics",2018,4,482
55,Biologics,"Biologics, biologics research, and relevant subtopics",2019,3,525
55,Biologics,"Biologics, biologics research, and relevant subtopics",2020,2,563
55,Biologics,"Biologics, biologics research, and relevant subtopics",2021,1,542
55,Biologics,"Biologics, biologics research, and relevant subtopics",2021,4,552
55,Biologics,"Biologics, biologics research, and relevant subtopics",2022,3,572
55,Biologics,"Biologics, biologics research, and relevant subtopics",2023,2,534
55,Biologics,"Biologics, biologics research, and relevant subtopics",2024,1,544
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2010,1,445
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2010,4,399
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2011,3,419
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2012,2,434
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2013,1,388
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2013,4,418
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2014,3,410
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2015,2,447
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2016,1,442
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2016,4,466
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2017,3,483
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2018,2,489
56,Biogenerics,"Biogenerics, biogenerics research, and relevant subtopics",2019,1,507
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2010,2,413
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2011,1,400
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2011,4,414
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2012,3,408
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2013,2,409
57,MRNA/MRNA Vaccines,"MRNA, MRNA vaccines, MRNA research, and relevant subtopics",2014,1,406
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2021,4,699
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2022,3,763
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2023,2,751
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2024,1,777
59,Generic Drugs/Pharmaceuticals,"Generic drugs, pharmaceuticals, and related subtopics",2024,4,738
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2016,4,466
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2017,3,483
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2018,2,489
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2019,1,507
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2019,4,500
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2020,3,584
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2021,2,562
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2022,1,556
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2022,4,538
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2023,3,538
60,Orphan Drugs,"Orphan drugs, orphan drug research, and relevant subtopics",2024,2,550
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2014,4,534
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2015,3,614
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2016,2,618
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2017,1,601
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2017,4,590
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2018,3,623
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2019,2,712
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2020,1,714
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2020,4,741
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2021,3,753
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2022,2,810
61,Pharmaceutical Clinical Trials,Clinical trials and related subtopics,2023,1,762
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2010,3,2753
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2011,2,2587
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2012,1,2521
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2012,4,2343
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2013,3,2527
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2014,2,2544
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2015,1,2647
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2015,4,2543
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2016,3,2627
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2017,2,2942
62,Health Insurance,"Health insurance, health insurance policy, and related topics",2018,1,2884
63,Medicaid,Drug reimbursement policy and relevant subtopics,2010,1,3346
